市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計
中央区八丁堀３丁目,10,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,3,1,0,1,0,1,18
中央区八丁堀４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,2,2,1,1,0,0,0,0,8
中央区新川１丁目,25,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,4,6,4,1,0,0,1,45
中央区新川２丁目,16,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,8,1,0,0,0,0,0,1,1,3,1,0,0,0,2,29
中央区日本橋本石町１丁目,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
中央区日本橋本石町２丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6
中央区日本橋本石町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
中央区日本橋本石町４丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
中央区日本橋室町１丁目,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,1,0,0,0,0,2,27,3,5,3,0,0,0,2,40
中央区日本橋室町２丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,2,4,3,1,0,0,0,2,16
中央区日本橋室町３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6
中央区日本橋室町４丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,3,12
中央区日本橋本町１丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
中央区日本橋本町２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
中央区日本橋本町３丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,3,0,0,1,0,2,10
中央区日本橋本町４丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,1,0,1,8,3,2,0,0,3,13
中央区日本橋小網町,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,21
中央区日本橋箱崎町,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,1,1,0,2,8,7,0,1,0,0,22
中央区日本橋馬喰町１丁目,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,1,1,5,6,2,3,0,0,1,20
中央区日本橋馬喰町２丁目,10,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,1,3,1,1,0,0,1,18
中央区日本橋横山町,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,3,5,5,3,0,0,0,2,15
中央区東日本橋１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4
中央区東日本橋２丁目,27,1,1,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,1,12,0,0,9,1,0,0,0,0,0,1,1,10,5,2,2,0,1,50
中央区東日本橋３丁目,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,1,24
中央区日本橋久松町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
中央区日本橋浜町１丁目,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,2,15
中央区日本橋浜町２丁目,21,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,1,0,1,0,0,7,2,2,0,0,0,0,33
中央区日本橋浜町３丁目,10,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,2,0,0,0,0,1,2,1,1,0,0,0,0,18
中央区日本橋中洲,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
中央区八重洲１丁目,1168,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,1,0,0,1,0,0,2,3,1156,1151,1,0,0,4,1176
中央区八重洲２丁目,27,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,2,3,0,0,0,0,1,1,8,8,3,1,0,0,4,43
中央区日本橋１丁目,21,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,5,11,3,3,0,0,5,33
中央区日本橋２丁目,57,1,1,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,1,0,0,1,0,1,34,6,7,4,0,0,0,3,86
中央区日本橋３丁目,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,0,1,0,8,2,2,0,0,0,0,26
中央区日本橋茅場町１丁目,17,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,1,6,3,2,0,1,0,0,37
中央区日本橋茅場町２丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,1,0,0,0,5,2,3,1,0,0,0,2,15
中央区日本橋茅場町３丁目,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
中央区佃１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
中央区佃２丁目,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,1,6,2,9,4,2,0,0,3,20
中央区佃３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
中央区月島１丁目,39,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,0,0,0,0,0,12,12,4,1,2,0,0,1,55
中央区月島２丁目,17,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,0,1,1,8,4,0,0,0,4,25
中央区月島３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,4,3,0,0,0,1,10
中央区月島４丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,5,4,0,0,0,1,15
中央区勝どき１丁目,22,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,1,0,0,0,0,1,3,1,3,1,2,0,0,0,30
中央区勝どき２丁目,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,5,2,0,1,0,2,19
中央区勝どき３丁目,13,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,1,5,2,0,0,0,3,21
中央区勝どき４丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,3,12
中央区勝どき５丁目,17,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,1,2,1,3,1,0,0,0,2,33
中央区勝どき６丁目,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,3,0,1,0,0,2,21
中央区晴海１丁目,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,5,3,1,0,0,1,19
中央区晴海２丁目,13,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,5,3,0,0,0,2,25
中央区晴海３丁目,18,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,3,0,0,0,0,0,0,3,4,5,2,0,1,0,2,26
中央区晴海５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
中央区豊海町,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
中央区日本橋人形町１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,1,3,2,4,2,0,0,0,2,13
中央区日本橋人形町２丁目,14,0,0,0,5,0,3,2,0,0,2,0,0,0,2,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,38
中央区日本橋人形町３丁目,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,2,21
中央区日本橋蛎殻町１丁目,11,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,6,0,0,2,0,0,0,0,1,0,3,0,3,1,0,0,0,2,15
中央区日本橋蛎殻町２丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,3,0,1,1,0,1,14
中央区京橋１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3
中央区京橋２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,5,4,1,0,1,0,2,11
中央区京橋３丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,13
中央区日本橋小伝馬町,10,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,7,0,0,3,1,0,0,0,0,0,1,2,1,1,0,0,0,0,14
中央区日本橋大伝馬町,9,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,3,0,1,1,0,0,0,0,1,17
中央区日本橋小舟町,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,4
中央区日本橋堀留町１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6
中央区日本橋堀留町２丁目,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,1,17
中央区日本橋富沢町,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,2,0,0,2,0,0,9
中央区日本橋兜町,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,1,7,3,2,1,0,1,17
港区虎ノ門１丁目,27,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,3,7,6,2,0,1,0,3,43
港区虎ノ門２丁目,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,14
港区虎ノ門３丁目,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,6,4,0,1,0,1,14
港区虎ノ門４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,4,1,2,1,0,0,0,1,8
港区虎ノ門５丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,4,1,2,1,0,0,0,1,9
港区台場１丁目,48,0,0,0,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,27,1,1,3,2,0,0,0,0,2,10,8,16,6,1,0,0,9,68
港区台場２丁目,13,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,2,6,5,0,0,0,1,25
港区愛宕１丁目,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
港区愛宕２丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
港区芝１丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,5,3,1,0,0,1,14
港区芝２丁目,14,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,5,1,0,0,0,0,0,1,0,4,0,2,0,0,2,29
港区芝３丁目,21,0,0,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,13,0,0,8,0,0,0,0,0,0,1,4,4,2,0,0,0,2,35
港区芝４丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,0,0,0,0,0,0,5,5,2,0,0,0,3,19
港区芝５丁目,83,0,0,0,13,0,9,4,0,0,1,0,0,0,1,0,0,0,0,48,0,0,10,1,0,0,2,0,1,3,31,21,5,5,0,0,11,137
港区芝浦１丁目,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,0,0,0,0,0,4,8,1,0,0,0,7,23
港区芝浦２丁目,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,1,22
港区芝浦３丁目,50,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,10,0,0,0,0,0,0,23,7,6,2,2,0,0,2,66
港区芝浦４丁目,27,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,3,4,8,4,1,0,0,3,47
港区海岸１丁目,34,0,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,2,0,3,0,17,3,1,0,0,0,2,62
港区海岸２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,4,7
港区海岸３丁目,35,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,22,0,0,4,0,0,0,0,0,0,11,7,11,6,0,0,0,5,41
港区東新橋１丁目,20,0,0,0,6,0,4,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,5,5,1,0,0,0,4,46
港区東新橋２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,1,5
港区新橋１丁目,32,1,0,1,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,1,0,3,12,5,2,1,0,0,2,73
港区新橋２丁目,157,3,1,2,35,0,22,13,0,0,2,0,0,0,2,0,0,0,0,88,0,1,10,0,0,0,3,0,4,4,66,29,7,3,1,0,18,328
港区新橋３丁目,78,1,1,0,16,0,10,6,0,0,1,1,0,0,0,0,0,0,0,43,0,0,5,0,0,0,2,0,0,0,36,17,2,4,0,0,11,153
港区新橋４丁目,23,0,0,0,5,0,3,2,0,0,3,0,0,0,3,0,0,0,0,10,0,0,6,0,0,0,0,0,0,2,2,5,0,0,1,0,4,49
港区新橋５丁目,13,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,4,0,0,0,0,4,26
港区新橋６丁目,11,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,4,1,0,2,0,1,19
港区西新橋１丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,2,12
港区西新橋２丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,10
港区西新橋３丁目,15,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,7,2,1,1,0,0,0,31
港区三田１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,0,0,0,0,0,4,5,2,0,0,0,3,12
港区三田２丁目,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,2,2,6,3,0,0,0,3,20
港区三田３丁目,20,0,0,0,4,0,1,3,0,0,1,0,0,0,0,1,0,0,0,13,0,1,5,0,0,0,0,0,0,0,7,2,0,1,0,0,1,38
港区三田４丁目,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,3,4,2,0,0,0,2,17
港区三田５丁目,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,4,1,1,0,0,2,17
港区浜松町１丁目,23,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,1,0,3,5,10,4,4,1,0,1,31
港区浜松町２丁目,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,2,3,2,2,0,0,0,0,14
港区芝大門１丁目,10,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,5,2,1,1,0,1,18
港区芝大門２丁目,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,3,23
港区芝公園１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,4
港区芝公園２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
港区芝公園３丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,5,2,1,1,0,1,12
港区芝公園４丁目,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,19
港区東麻布１丁目,14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,1,0,1,8,4,0,0,0,4,20
港区東麻布２丁目,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,16
港区東麻布３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,1,3,5,0,1,0,0,4,12
港区麻布狸穴町,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
港区麻布永坂町,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
港区麻布十番１丁目,30,0,0,0,9,0,4,4,1,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,6,9,2,1,0,0,6,66
港区麻布十番２丁目,27,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,1,5,3,6,3,0,1,0,2,55
港区麻布十番３丁目,14,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,6,3,0,0,0,3,20
港区麻布十番４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5
港区南麻布１丁目,16,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,8,2,0,1,0,5,28
港区南麻布２丁目,18,0,0,0,3,0,0,2,1,0,2,0,0,0,0,2,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,6,1,0,0,0,5,34
港区南麻布３丁目,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,1,1,7,1,1,0,0,5,21
港区南麻布４丁目,24,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,3,7,5,1,1,1,0,2,37
港区南麻布５丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,2,6,5,2,1,0,0,2,22
港区元麻布１丁目,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
港区元麻布２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,9
港区元麻布３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,2,6
港区西麻布１丁目,38,1,0,1,9,0,3,5,1,0,1,1,0,0,0,0,0,0,0,12,0,0,4,1,0,0,0,0,2,0,5,15,5,0,0,0,10,85
港区西麻布２丁目,17,0,0,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0,53
港区西麻布３丁目,31,1,0,1,7,0,2,5,0,0,1,0,0,0,0,0,0,0,1,17,1,0,3,1,0,0,0,0,0,1,11,5,1,0,0,0,4,70
港区西麻布４丁目,32,1,0,1,7,0,6,1,0,0,1,0,0,0,1,0,0,0,0,15,0,0,7,2,0,0,0,0,1,2,3,8,6,0,0,0,2,71
港区六本木１丁目,24,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,18,9,1,3,0,5,34
港区六本木２丁目,15,0,0,0,5,0,2,0,1,2,2,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,3,3,2,0,0,0,1,39
港区六本木３丁目,133,1,0,1,58,0,22,33,2,1,2,0,0,0,0,0,0,0,2,49,0,0,7,0,0,0,10,0,3,3,26,23,3,1,1,0,18,378
港区六本木４丁目,30,0,0,0,10,0,6,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,1,0,0,1,0,2,1,4,7,0,0,0,0,7,70
港区六本木５丁目,35,0,0,0,10,0,3,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,2,0,1,1,5,10,2,0,0,0,8,75
港区六本木６丁目,76,1,0,1,9,0,4,5,0,0,1,0,0,1,0,0,0,0,0,46,0,0,10,1,0,0,1,0,0,18,16,19,1,2,1,0,15,123
港区六本木７丁目,59,2,1,1,16,0,4,11,1,0,1,0,0,0,0,0,0,0,1,21,0,0,6,0,0,0,0,0,0,5,10,19,5,3,1,0,10,143
港区麻布台１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
港区麻布台２丁目,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
港区麻布台３丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9
港区元赤坂１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
港区赤坂１丁目,20,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,2,4,2,0,0,0,2,31
港区赤坂２丁目,31,0,0,0,6,0,2,3,1,0,1,1,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,1,7,12,3,1,0,0,8,57
港区赤坂３丁目,44,1,0,1,9,0,3,3,1,2,0,0,0,0,0,0,0,0,0,26,0,0,3,1,1,0,1,0,1,5,14,8,1,0,1,0,6,89
港区赤坂４丁目,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,1,1,0,0,0,0,0,0,11,7,2,0,1,0,4,28
港区赤坂５丁目,14,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,1,2,0,0,4,30
港区赤坂６丁目,19,0,0,0,1,0,1,0,0,0,4,0,0,0,2,1,0,0,1,10,0,0,2,0,0,0,0,0,0,0,8,4,1,0,0,0,3,31
港区赤坂７丁目,8,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
